0.003400	-0.004839	-0.006548	-0.003374	-0.007037	-0.004595	-0.001421	-0.001421	-0.002398	-0.001910	-0.002154	-0.004595
0.003500	-0.004595	-0.006792	-0.004351	-0.007281	-0.004595	-0.002154	-0.001177	-0.003374	-0.002642	-0.002642	-0.003863
0.003600	-0.004351	-0.006304	-0.003374	-0.007281	-0.003863	-0.002154	-0.002154	-0.004595	-0.004107	-0.003863	-0.004351
0.003700	-0.005328	-0.007037	-0.003619	-0.007037	-0.003130	-0.003130	-0.002398	-0.006304	-0.005328	-0.006304	-0.003863
0.003800	-0.005328	-0.007037	-0.004107	-0.006548	-0.003619	-0.004351	-0.002886	-0.006060	-0.006792	-0.005328	-0.004595
0.003900	-0.005328	-0.005816	-0.005328	-0.007525	-0.003863	-0.005083	-0.004107	-0.005816	-0.007281	-0.007769	-0.004839
0.004000	-0.007769	-0.006060	-0.005083	-0.006548	-0.007769	-0.004595	-0.004351	-0.006304	-0.008013	-0.006060	-0.004839
0.004100	-0.009966	-0.007281	-0.007281	-0.007037	-0.007525	-0.004839	-0.004595	-0.006792	-0.006060	-0.004839	-0.007769
0.004200	-0.009966	-0.008013	-0.008746	-0.007037	-0.005328	-0.003863	-0.005328	-0.007037	-0.005083	-0.005816	-0.008013
0.004300	-0.009966	-0.009966	-0.007769	-0.007281	-0.005083	-0.004595	-0.005816	-0.007037	-0.004595	-0.008257	-0.007037
0.004400	-0.009966	-0.011187	-0.008990	-0.007037	-0.007281	-0.003619	-0.005083	-0.006060	-0.003863	-0.006792	-0.007769
0.004500	-0.009478	-0.010699	-0.007281	-0.010455	-0.006304	-0.005328	-0.003130	-0.006060	-0.005816	-0.006060	-0.008990
0.004600	-0.008013	-0.010699	-0.007037	-0.009722	-0.006060	-0.006548	-0.004351	-0.006792	-0.007525	-0.007525	-0.007525
0.004700	-0.009722	-0.012652	-0.006548	-0.009722	-0.005083	-0.008013	-0.006060	-0.006304	-0.008501	-0.008013	-0.007525
0.004800	-0.008501	-0.010455	-0.006304	-0.010455	-0.005816	-0.009234	-0.007281	-0.006792	-0.010699	-0.009722	-0.007525
0.004900	-0.011187	-0.011675	-0.007281	-0.009478	-0.008013	-0.006304	-0.005816	-0.007037	-0.012164	-0.012164	-0.005816
0.005000	-0.012164	-0.011187	-0.008990	-0.009966	-0.009234	-0.006304	-0.007281	-0.006548	-0.010699	-0.010699	-0.007037
0.005100	-0.011920	-0.010699	-0.009966	-0.008746	-0.007525	-0.006548	-0.007525	-0.009478	-0.010455	-0.012896	-0.008746
0.005200	-0.012652	-0.010455	-0.011431	-0.008746	-0.009234	-0.006304	-0.008257	-0.011431	-0.010943	-0.011675	-0.007525
0.005300	-0.015826	-0.012652	-0.012652	-0.009478	-0.010943	-0.008257	-0.008990	-0.009478	-0.008990	-0.009478	-0.008990
0.005400	-0.016314	-0.012164	-0.013140	-0.011675	-0.011187	-0.009478	-0.008746	-0.008746	-0.009722	-0.008990	-0.009478
0.005500	-0.016070	-0.012408	-0.011920	-0.011675	-0.008990	-0.009234	-0.008746	-0.010943	-0.011431	-0.011187	-0.010455
0.005600	-0.014605	-0.013873	-0.012408	-0.011187	-0.007281	-0.008746	-0.010455	-0.009234	-0.010943	-0.010699	-0.009966
0.005700	-0.013629	-0.014361	-0.012164	-0.010699	-0.006792	-0.010943	-0.010455	-0.008257	-0.010943	-0.011675	-0.011431
0.005800	-0.011675	-0.013140	-0.010943	-0.009966	-0.006304	-0.010699	-0.007525	-0.008257	-0.013140	-0.010455	-0.011675
0.005900	-0.013140	-0.014361	-0.011920	-0.011431	-0.008257	-0.011187	-0.008501	-0.007525	-0.013140	-0.010943	-0.011675
0.006000	-0.012896	-0.014117	-0.011187	-0.008501	-0.008990	-0.011431	-0.008990	-0.008501	-0.014361	-0.011187	-0.010455
0.006100	-0.013384	-0.012896	-0.012164	-0.009722	-0.009234	-0.006792	-0.008013	-0.009234	-0.014605	-0.013873	-0.009966
0.006200	-0.013629	-0.012652	-0.011675	-0.009478	-0.009966	-0.007037	-0.008501	-0.010699	-0.011187	-0.012652	-0.009966
0.006300	-0.013873	-0.012652	-0.015093	-0.009234	-0.010699	-0.009234	-0.008257	-0.009722	-0.011187	-0.013384	-0.010943
0.006400	-0.015093	-0.013384	-0.013140	-0.011187	-0.011920	-0.012164	-0.008013	-0.012164	-0.011187	-0.012652	-0.009722
0.006500	-0.015582	-0.012896	-0.011675	-0.012164	-0.010943	-0.012164	-0.010455	-0.011920	-0.012896	-0.015582	-0.009722
0.006600	-0.015338	-0.014117	-0.012164	-0.013629	-0.011187	-0.011920	-0.012408	-0.011187	-0.012652	-0.015093	-0.009966
0.006700	-0.016314	-0.014117	-0.014117	-0.012164	-0.010699	-0.011920	-0.012164	-0.009966	-0.015093	-0.015338	-0.012896
0.006800	-0.013873	-0.015093	-0.014361	-0.013873	-0.008990	-0.011187	-0.011920	-0.009234	-0.013384	-0.018023	-0.013873
0.006900	-0.014605	-0.016070	-0.013384	-0.015826	-0.012408	-0.010943	-0.010455	-0.009722	-0.015093	-0.019976	-0.013873
0.007000	-0.015093	-0.016070	-0.015338	-0.014117	-0.012652	-0.011187	-0.010699	-0.008746	-0.015826	-0.018511	-0.013873
0.007100	-0.015582	-0.015582	-0.015582	-0.016314	-0.013629	-0.011431	-0.010943	-0.011675	-0.016802	-0.019244	-0.015582
0.007200	-0.017291	-0.017047	-0.017047	-0.015582	-0.015582	-0.009722	-0.011187	-0.012652	-0.017535	-0.022174	-0.013384
0.007300	-0.017779	-0.017535	-0.018023	-0.014361	-0.017779	-0.009234	-0.013140	-0.012408	-0.016558	-0.021685	-0.012408
0.007400	-0.018511	-0.017047	-0.018023	-0.016314	-0.016070	-0.010699	-0.013629	-0.016070	-0.016802	-0.021197	-0.015093
0.007500	-0.017535	-0.015338	-0.016314	-0.018511	-0.015093	-0.013384	-0.015582	-0.015338	-0.017047	-0.021929	-0.013873
